Protein,TM_P1911_190,TM_P1911_191,TM_P1911_192,TM_P1911_193,TM_P1911_194,TM_P1911_196,TM_P1911_197,TM_M2012_010,TM_M2012_011,TM_M2012_012,TM_M2012_013,TM_M2012_014,TM_M2012_016,TM_M2012_017,TM_M2012_018,TM_M2012_019,TM_M2012_020,TM_M2012_024,TM_M2012_025,TM_M2012_027,TM_M2012_028,TM_M2012_030,TM_M2012_031,TM_M2012_032,TM_M2012_033,TM_M2012_034,TM_M2012_038,TM_P1911_256,TM_P1911_258,TM_P1911_259,TM_P1911_260,TM_P1911_261,TM_P1911_262,TM_P1911_263,TM_M2012_039,TM_M2012_040,TM_M2012_041,TM_M2012_042,TM_M2012_044,TM_M2012_045,TM_M2012_046,TM_P1911_267,TM_P1911_268,TM_P1911_269,TM_P1911_270,TM_P1911_271,TM_P1911_273,TM_P1911_274,TM_M2012_047,TM_M2012_048,TM_M2012_050,TM_M2012_051,TM_M2012_052,TM_M2012_053,TM_M2012_054,TM_M2012_058,TM_M2012_059,TM_M2012_060,TM_M2012_061,TM_M2012_062,TM_M2012_064,TM_M2012_065,TM_M2012_066,TM_M2012_067,TM_M2012_068,TM_M2012_072,TM_M2012_073,TM_M2012_074,TM_M2012_075,TM_M2012_076,TM_M2012_078,TM_M2012_079,TM_M2012_080,TM_P1911_285,TM_P1911_287,TM_P1911_288,TM_P1911_289,TM_P1911_290,TM_P1911_291,TM_P1911_292,TM_M2012_081,TM_M2012_082,TM_M2012_086,TM_M2012_087,TM_M2012_088,TM_M2012_089,TM_M2012_090,TM_P1912_006,TM_P1912_007,TM_P1912_008,TM_P1912_009,TM_P1912_010,TM_P1912_012,TM_P1912_013,TM_M2012_092,TM_M2012_093,TM_M2012_094,TM_M2012_095,TM_M2012_096,TM_M2012_100,TM_M2012_101,TM_P1912_027,TM_P1912_029,TM_P1912_030,TM_P1912_031,TM_P1912_032,TM_P1912_033,TM_P1912_034,TM_M2012_102,TM_M2012_103,TM_M2012_104,TM_M2012_106,TM_M2012_107,TM_M2012_108,TM_M2012_109,TM_P1912_038,TM_P1912_039,TM_P1912_040,TM_P1912_041,TM_P1912_042,TM_P1912_044,TM_P1912_045,TM_M2012_110,TM_M2012_112,TM_M2012_113,TM_M2012_114,TM_M2012_115,TM_M2012_116,TM_M2012_120,TM_M2012_121,TM_M2012_122,TM_M2012_123,TM_M2012_124,TM_M2012_126,TM_M2012_127,TM_M2012_128,TM_M2012_129,TM_M2012_130,TM_M2012_134,TM_M2012_135,TM_M2012_136,TM_M2012_137,TM_M2012_138,TM_M2012_140,TM_M2012_141,TM_M2012_142,TM_M2012_143,TM_M2012_144,TM_M2012_148,TM_M2012_149,TM_M2012_150,TM_M2012_151,TM_M2012_152,TM_M2012_154,TM_M2012_155,TM_M2012_156,TM_M2012_157,TM_M2012_158,CK_P1912_146,CK_P1912_147,CK_P1912_148,CK_P1912_150,CK_P1912_151,CK_P1912_152,CK_P1912_153,TM_M2012_162,TM_M2012_163,TM_M2012_164,TM_M2012_165,TM_M2012_166,TM_M2012_168,TM_M2012_169,TM_M2012_170,TM_M2012_171,TM_M2012_172,TM_M2012_174,TM_M2012_175,TM_M2012_176,TM_M2012_177,TM_M2012_178,TM_M2012_182,TM_M2012_183,TM_M2012_184,TM_M2012_185,TM_M2012_186,TM_M2012_188,TM_M2012_189,TM_M2012_190,TM_M2012_191,TM_M2012_192,TM_M2012_196,TM_M2012_197,TM_M2012_198,TM_M2012_199,TM_M2012_200,TM_M2012_202,TM_M2012_203
P08603,22.381865859256926,22.773907890829207,22.732548565924564,22.960530131650746,22.90619825116535,23.167862345326224,23.122564127150326,23.110142280023886,23.179716339406216,23.15412028797179,23.459384522767788,23.40064524679432,23.413232169772417,23.40021599736395,23.453683973074167,23.101034554241725,23.18428367258164,23.14054606347964,23.172996475318467,23.29560927095979,22.729038951430233,22.60210018450826,22.471741325749317,22.371522750674828,22.405495099801282,22.412955548800774,22.653772577698078,22.825897650403757,22.789591812061634,22.43935291625293,22.60469556929358,22.686449135495405,22.728897409290337,22.876486167476784,22.80911623309346,22.632336819115217,22.599204607165927,22.557109752953117,22.54194603967813,22.488573694206206,22.853826480782406,22.884563953562164,22.542635230173573,22.642993624674343,22.58890026666101,22.500677391235165,22.677933619596768,22.82023106480268,23.197381877521167,22.968100669275806,22.5878059384111,22.54936061859111,22.76813962151592,22.812751023626028,22.793046983986134,22.395308937297692,22.479687951695823,22.381589587807024,22.85110994533463,22.92679340394778,22.9052936578683,22.909215992282114,22.68315964223859,22.725188419269337,22.86353045921619,22.789568021414965,22.93665064037544,22.989073560319994,22.6394890217369,22.632196687637517,22.7570032153042,22.89039235404123,22.859604853871918,22.997464760527816,22.792191374163906,22.95198616150311,22.76945412551067,22.880825295189204,22.943657008281217,23.139417168211597,23.22818149857743,22.968538173931915,22.784282257868462,22.988812633435607,22.959003071970947,23.02623913373205,22.819136090659967,22.74850059284993,22.613145414647438,22.553360900951485,22.787409292951196,22.756742059246516,22.769312825000952,22.765655184550777,23.23034363842593,23.061028608680346,22.97212664770664,22.934109607161876,23.159975127747206,22.75520667505109,23.096293231971828,23.137477046050492,23.034807361988474,22.977304619392882,22.99576079858525,22.355835610091248,22.87065340924403,22.622829175905895,23.29291476738084,23.137035083824024,23.042193006551653,22.99842131032236,22.924795172551633,22.929305662739267,22.955038886690133,22.534158692069596,22.54493014401421,22.76368552547542,22.760295302341074,22.86912392705182,22.873822638541967,22.691735983149133,23.172016464176362,23.02105140392115,23.138373901005266,23.365549313041456,23.243028057891014,23.416381968647112,23.11114687788001,23.210566295597026,22.94518781152822,22.75526714999904,22.752688555532064,22.360128776578648,23.135387996361928,23.039978617453233,22.950205922381087,22.89145302946809,22.586529433347188,22.70720628775861,22.780641727010593,22.74237717460542,23.208213137565387,22.976498906646473,23.132139826578708,22.95554529777991,22.733688765103814,23.025506766307497,23.010742191345283,23.164812486704477,23.136060232953046,23.31858893653318,23.25588642103518,23.0535425047089,23.244176603429924,23.21821698378073,23.11446167139736,23.016938979818843,23.23310398171529,23.17511672193628,23.084544114153594,23.08260034529564,23.221399937116736,23.27320583255194,23.09466911862928,23.578486713682803,23.151312296984553,23.378828388999622,23.487827337410263,23.344678818663265,22.85305503637563,22.78999079839385,22.92977279362355,23.160137028618777,23.13031047877192,23.10693816828534,22.745425545241577,22.570026635912726,23.158357473441455,22.957189545570632,23.036591039562424,23.11184330487664,23.2102038934898,23.36232517318636,23.75588862437574,23.351109065188044,23.510173163489142,23.416677208436457,23.498006682814932,23.459972041197236,23.403312804408138,23.454893585869996,23.602665815464178,23.6826339027958,23.665858281875128,24.015710395907544,23.655648318815437
P02671,25.349973798380642,25.431340045623074,25.45989061316154,25.275259473720343,25.592788719184856,24.8298061188704,24.208987331114955,23.984077238992842,26.075864653452303,25.27357508059947,25.043622686065756,25.802792418314425,26.18260529624685,26.42081475718448,23.562885548492527,24.427712235624302,24.67844152231662,24.92610116184192,25.193657925139018,25.2861607583763,24.10661158372441,24.501766234388835,24.723784209843206,24.81965815450984,25.076778110814868,25.586104927237493,25.429277793490435,24.948073080902848,24.484274963766158,24.517790000008546,24.844072168280334,24.83767309677797,25.149544132150144,25.400735329995257,24.535402077780876,25.17526585503334,25.153622326921013,25.104945163757517,25.164443444465558,25.412238103298954,25.198318802819056,24.332207554598792,24.565258950506358,24.838477833932178,25.598707300181516,24.76209966105674,24.568897801219595,24.7254775801231,24.299686076215906,24.804679518684928,24.91521178681046,25.220011537897875,24.6833488452113,24.68830545431154,24.7167675156018,24.770715866848242,25.20378632010297,26.093281687291988,24.9477108291993,24.86505739157085,25.177134384716695,25.592613854649233,24.54282426790012,24.619009731072,24.610978091914287,24.392118506567925,24.47182611343756,24.82535853386906,25.096325044910266,24.795861857406777,25.18067096661117,25.06823998166901,24.869375565673195,24.137214780221647,25.45837017038152,24.451137976496014,24.327258266925874,24.645523644707616,25.257495482864453,24.985871432009667,25.22379105935833,25.21111726669154,25.140847841942914,25.346795324785226,25.28028117245328,25.068697155640344,24.824574484204042,25.3000296922757,25.465333513561667,25.371504296955095,25.55109120824043,25.031507254673325,25.39652801830518,24.943318219664533,25.486288529154038,25.3877333951286,25.643523233001332,25.733218954041334,25.32181257966895,25.73296390767036,25.251859301690533,24.181934671108408,23.789697006238974,24.367065032988705,24.160171682828686,25.190415635828266,24.80436294513339,24.50917887570888,23.661908398860188,24.95507884715015,25.224457810168936,24.767617414437833,25.329589441347565,25.409858906148543,25.090816489662753,24.181087697430442,24.06832081279469,23.829703697909764,24.289405951717033,24.194976810040508,24.413352668935886,25.312450550943915,23.639486223731485,24.216076301452112,24.521374355514688,24.728682885728894,25.43899626738931,25.191912873561595,24.748279467629935,24.009108504728445,24.76971216186918,25.379170480114265,25.275120881253727,25.68742106817852,25.300011588717684,25.128682812851423,25.064022470176177,25.15926824229393,25.25667264123164,25.329946016731583,25.22305383674955,25.32833794644359,24.03956705966185,23.987984984585342,24.166149630530143,24.262048762049837,24.103657439763285,24.77815638107825,24.652863760986584,24.358589630628337,24.495015349063667,24.914859173066166,24.946573825873188,24.354764897792613,24.29944589540434,24.24525447239777,24.950993569565295,24.27979651772886,24.257261510752073,24.44227825591615,24.398357427499686,24.260833477468953,24.225316554617525,24.204479979865734,24.44043887543196,24.312851948248426,25.27664052204236,24.488389982610983,24.739877264062233,24.74938342356653,25.166878489439906,25.316534094658355,25.185862394090346,25.195756408392967,25.055189799091373,25.259695238897127,25.92058311687545,25.17084499186677,25.277692560945297,25.066051916606042,25.4482218615601,25.053100932906066,24.898805099095174,24.737172934583686,24.800021456952027,25.0558704975714,24.97747071539298,24.984516003725147,25.023148920811725,24.97146508621426,23.36944484458589,24.604835743170273,24.62322050511444,24.787905394925286,25.09557091987502,25.103340680162358,24.914343884304806
P01042,22.061787595128195,21.87216978569404,21.966596141128992,22.256139736447903,22.505168408289858,22.993978055239868,23.2775036780975,22.963204921887108,22.767096647538835,22.94775451230407,23.34107257169306,23.32147866692068,23.256840174220194,23.264664164327364,23.073479242388448,22.869303930375384,22.818572446136873,22.857011841288617,22.838435351439102,23.23732156525504,23.09477475583364,22.73096404406236,22.475194795104454,22.362813821352827,22.383301061745122,22.349758270650156,22.74758479323852,22.358368969252314,22.180047510825123,22.058333591236227,22.114883016753925,22.223924616566908,22.270564097620344,22.789601186935275,22.340491209615784,22.25302623238082,22.279827101562294,22.066678955225054,22.137748339223705,22.054796898986208,22.81725213505988,22.659452503623683,22.06077186998184,22.287210178261425,22.318162802602895,22.675133138880323,22.915002185600144,23.137050263824882,22.803383348812556,22.711106083090097,22.42216917326667,22.406302614811537,22.692061444321677,22.964842788389713,23.047905439706174,22.198091082433525,22.246732804682456,22.092146788130954,22.466360562348697,22.53945138495592,22.888574841969515,23.153587270853112,22.551741639543284,22.546374132818762,22.77505497754927,22.74211593602631,22.59306413322149,23.058483375956612,22.376762584755003,22.591211284773646,22.910479594795447,22.798224055004322,22.856494773723014,22.98723764151672,22.816304322862255,22.850404951161444,22.596358159520268,23.03217457859324,22.80131553546995,23.340901090524262,23.196333391566228,22.98996627441309,22.826515582957008,22.932145639843213,23.08636358809813,23.104524733072584,22.958508236416552,22.73717057914957,22.57044217578809,22.245211852050808,22.853986107140436,23.092441550301157,22.979059293239967,23.061110679017546,23.073720331483578,22.758105464486786,22.700486989510697,22.70661619283824,23.152664616478507,22.82002553274697,23.369468106622712,22.653066141460858,22.649055479228878,22.43755102740775,22.590894312562742,21.69302407572259,22.039968953747216,22.384958513402868,22.906180432498182,22.756109279959674,22.499529430046277,22.455277976461993,22.384132738341656,22.28226274219655,22.58473680726776,22.287741305281603,22.05595599031529,22.25664902005296,22.339547464059027,22.205632917114585,22.4031842825956,22.33859502999302,22.84208808403401,22.646402325045507,22.83952830012674,22.978699222389725,22.723766325734587,22.905560644289512,22.850490228160588,23.053019866591132,22.80191459496017,22.525844046319854,22.330472390686726,21.995375492841315,22.88558036165118,22.861121551336563,22.645855526588786,22.26576977090783,22.017796762640902,22.187257015424194,22.367430233029694,22.34569043778178,23.19117230533711,23.01897524474868,23.19876383728045,23.10892702353554,22.358172569454325,23.015246869700977,23.157019404527393,23.20272296401995,22.99993586920255,22.92336462696852,22.818671638944974,22.838059425941076,23.11320455299659,23.183281135715955,22.992145059243246,22.91148386393175,22.57744106643742,22.51750366711416,22.588047697695536,22.680622893781248,22.93496182889904,23.059277817299794,23.16879829232404,22.99953904139435,22.744249553543007,22.88399177047586,23.16828250595116,23.334247119429804,22.595673089133648,22.59178984025868,22.680189500443255,22.99873115441756,22.9154178289586,22.842710390131483,22.746488276135246,22.710443196121947,23.16680118786633,22.810524072404426,23.029252253940037,22.92447816694838,23.15140422580747,23.194368730475563,22.969880459428833,22.808963364614986,23.247481010190477,22.95387887625561,23.089170076012664,23.01854742766168,23.280625870123,23.503529247106446,23.471356200071877,23.47141390884518,23.193750342137186,24.10130552856203,23.48676633076526
P00450,22.647245967148216,23.19308580414514,23.33278038793978,23.206428990382562,22.959380736686178,23.00840314780377,22.770807306428992,22.971127729204586,23.37301565034319,23.662072163625805,23.960488058111885,23.712434697923566,23.82304992044202,23.641016726555982,23.23533411864749,22.986683868198146,23.23907314660372,23.281996653929145,23.43786002920986,23.577396558146543,22.557969856428677,22.516380479177663,22.70390154443151,22.59229046291408,22.7890284085138,22.647067493249256,22.479659361255173,22.776464698422547,22.690789079996975,22.438995976633148,22.829515093831233,22.80916950711752,22.70753548012383,23.06030745099435,22.86505431146969,22.918215043870067,23.022658252228997,22.996582798787696,22.75507647541081,22.82295969862645,23.120044310616073,23.26845920632968,23.06546959924837,23.239134684965816,23.147076335544092,23.120004272329016,23.186394327987895,23.3250718792843,23.600778400413773,23.599775957061947,23.391696943639687,23.206506674110116,23.53756608837171,23.60964897326878,23.466681401738214,22.968372761625055,23.29833441227129,23.236101174499858,23.533484523167637,23.548899990434688,23.557267135886907,23.271523099151256,22.235545208811278,22.32074665234016,22.4446643125725,22.34291212794114,22.420523368198143,23.170472815183004,23.183949834882206,23.103585531805535,23.283096698496582,23.488228573489035,23.114983439265,22.800832083007027,22.833704054078765,23.142394381886334,22.907935245683074,23.288991707454137,23.133293296893836,23.0413991879604,23.66835572051622,23.480121753682088,23.31066674048677,23.423347116103194,23.334361578064804,23.167792194023523,22.8577878229742,23.18432506584376,23.259707326311883,23.009314627165264,23.285974014613114,23.485489986371913,23.38256435692971,23.230622287006323,23.973664460534856,23.77178158954995,23.67431655183773,23.757675815969858,24.07986774362816,23.491749686421798,23.925318236069415,22.416330390856583,22.646782854549844,22.700703312773154,22.95321167638968,22.24925582226836,22.70220485278379,22.68861815469917,23.046666670914465,23.17935917057438,23.057317477848024,23.240711250372353,23.334328686842877,23.403689503206,23.38504463735155,22.475735860088463,22.404716028069622,22.537085610664654,22.761021299904463,22.766730021273048,22.80624050715702,22.469485722311635,23.59425284760096,23.512888462448707,23.71300928350888,23.866200584977953,23.761724248729685,23.759170728524868,23.39476882745203,23.38874925137943,23.114261498695555,22.943497876242905,23.105724918041478,22.886226984351264,23.033886244265936,22.91259933192862,22.66205744820142,23.275970156555754,23.311895502411616,23.438646920793577,23.65504327979163,23.67576295702727,22.799618830536545,22.135864276595843,22.783716622110838,22.435727961688155,22.24312248403959,23.320072472056985,23.245760455842618,23.319201780917506,23.310990679743604,23.371944418735488,23.850320676535873,23.38287810515852,23.559765719573537,23.603350516195352,23.579344401311694,23.399092299397537,22.837353544205303,22.890978795274894,23.002709020480232,22.80906012473369,23.049497181474138,23.02445632465056,22.74900134224798,23.39113170938435,23.22026262330059,23.31074005312612,23.450828789056047,23.429321380614255,23.709920496121807,23.848135209577734,23.7161449039691,23.804633748914465,23.620430661205656,23.46612371329029,23.313688592311443,23.113109768609487,23.692235189704355,23.350809307329357,23.649071036987873,23.562025064754753,23.790435426555458,23.617322750877527,23.77477998292558,23.54802877295817,23.899407696963994,23.7887556528095,23.932623080923555,23.904721476725676,23.273830765150862,23.462793672892634,23.783564256837998,23.968121873748654,23.956617743079597,23.989085910892396,23.834912253511327
P05156,21.30144829583951,21.435684319971756,21.30418407074572,21.459140783044905,21.532018214672004,22.00644655390525,21.968121500448472,21.688934336633103,21.3726099150466,21.497525626767406,21.840000991277424,21.66279148985724,21.51468338796349,21.56064014483805,21.6429523779954,21.39872833577174,21.42920784527328,21.455160375825034,21.62397077687936,21.94422299758203,20.901801378652067,20.58597590475644,20.372673293349212,20.284067345186262,20.444802311283976,20.492983608734207,21.152192177408157,21.644991356591536,21.440072860374936,21.48680762762816,21.561596594871173,21.683873342961885,21.807030463686353,22.334757005638544,20.976517824494405,20.72863530921177,20.58146585117934,20.52110796385877,20.58852603826155,20.749857349756105,21.440945544079472,22.0044277450072,21.546654143983925,21.954103987448566,21.723256257502335,22.003537868668655,22.28830382257237,22.54506632082024,21.514019505308116,21.315397105157768,21.13888750667511,21.077740428284127,21.38520001028057,21.519916431128657,21.636047207406573,20.806011143828112,20.87485616000297,20.758926547948565,21.366518238598054,21.428269975713796,21.566894289045674,21.685448311763995,20.339899848201046,20.727538521177735,20.842052588869613,20.59009495387414,20.7206486501454,21.75418268533018,21.282546110448887,21.31937333889566,21.35915902109715,21.605866905930466,21.394579938487396,21.960318862756612,21.662377667764996,21.852814292736234,22.0578794067151,22.478381113696067,22.026257486872943,22.42470661812015,21.26989186678555,21.100503049475357,20.863974594492706,21.158242755170892,21.30084860592185,21.276883662936346,21.28593268258161,22.267225224240605,22.30175668307733,22.124637228053103,22.21564730908375,22.528557135326793,22.171944980287417,22.33772599268889,21.75269149909309,21.54778624224345,21.707854666168306,21.615830584044065,21.865814561026443,21.37751274042421,21.90053090645129,20.364947344396082,20.43688755427235,20.525799109751325,21.089509162615556,21.672512517946092,20.902610976471134,20.78023961008624,19.905302727199853,19.897983804548673,19.64458989116503,20.05490338342362,20.112035519747486,20.203975094508497,20.503471458970253,21.3511096974685,21.411952257607073,21.395533217616528,21.49322864970709,21.58290780243756,21.702680713710294,21.497802256968296,21.493291308666688,21.044084978205277,21.331503594480857,21.516550536483514,21.380976706341297,21.655242668440142,21.423215330655733,21.38581584739648,21.04461799982432,20.80998998432647,20.921712636233202,20.627086489214857,21.69073211285238,21.658171600709334,21.397843829613752,21.018881859805326,20.895145297081633,21.0324484339778,21.16659763761965,21.29551438307803,21.42425658461622,21.057866424839926,21.18143679144028,20.797556958907126,20.557166113793137,21.4858406065712,21.394728332314248,21.643836671793206,21.586786670829312,21.79025658279554,21.831569106028322,21.66508179709121,22.04233511180937,22.0277736109186,21.873459473712135,21.839292278319594,22.07230083824759,22.141599811345703,21.99349859806418,21.99906751819465,21.935875742174563,22.034466070188177,22.02499935833674,22.068803242765593,21.572339332414302,21.9511213568582,22.026639338476578,21.88722956100719,21.4376405354171,21.389750757833678,21.49823386492585,21.797894273004932,21.835179104290717,21.74194534212904,21.312521438779463,21.40441461388418,21.90175380250818,21.664318823335236,21.84139030574374,21.975205861082625,22.056849370451598,22.047727748623753,21.747314644797065,21.620945703268255,22.028986199166788,21.850530413098188,21.8835668399932,21.93608420478408,21.77841235123906,22.050999957592136,22.187545733615842,21.965964175758526,21.820839646405627,22.3737830233486,22.076670701891512
P02452,23.52052843696883,24.953163320435806,22.521628719621255,22.91019027154885,22.778752575129893,19.897912172627354,,,21.985098204533386,21.969397566524623,20.25534319485639,18.672363984195474,,,20.21220546107304,24.24261095916083,23.371735816999553,22.47577387439754,21.766503309777892,21.52730885657268,24.93891503248695,25.194945845797424,24.298861246205504,24.36278840255805,23.839221811039973,23.178512270508627,20.542542758245283,,,,20.186787128709774,,,,,,,,,,,23.62471756722283,24.693140129847155,23.182069069046793,23.92276198140955,23.430979844873832,22.468843772331432,22.270534239724583,25.048216730996653,25.28705568893421,24.58734714701267,25.21077417206494,24.02419298433328,23.327745039972243,23.735246274818863,,,,,16.046285246331642,17.305879262109713,17.380053320141762,21.314365642215115,24.777530665758537,24.004858750882722,23.751274391824214,22.806167129116854,,24.32049642728728,23.447804582859977,22.43935968279872,21.25394829940375,19.872197799700917,24.319053612905098,21.803548790424802,21.350888001087636,21.374323682090818,22.0004266090818,21.586051145175986,23.470503843973937,22.8494090661241,23.456718874169805,24.53036182639692,24.573622618913564,23.60366710975125,22.21073683896936,24.066453450557592,,23.079793727953763,21.8634143233108,21.050983415618866,19.392627643356043,22.177807567604074,20.72384056543631,15.608319096549582,23.83729375497731,22.69036526108014,21.557303751488572,20.57364097952843,22.329331543406084,21.560145330823214,,,21.933246663167562,24.468925184320693,22.947177923659698,21.641359728638836,20.26740469335625,,,21.719433299592673,22.23447286905279,20.09765051539372,21.332417015910462,23.485983699256735,,,,,,,,,,15.599751316662289,16.25808430533595,,,,21.266527587660423,22.72040285039766,24.604493469723558,24.982748306262582,24.38785132904256,24.539319864517132,22.961038471569882,22.734492120978366,24.655239729891534,24.21892606967953,23.405683565133497,22.42126896192978,21.55713071301208,24.48875875759829,26.006489903005416,26.073555821867707,26.0737958930496,26.56583927348602,,,18.101121716676325,,22.414374833514838,18.28115967277059,,,,16.37263557970412,,22.784683904385588,23.06050344866541,22.17370244806663,,,,,,,21.416822073855165,23.25721954670824,15.988659997527055,19.758070699054276,20.912676497372562,22.814863188146603,16.86448205820005,15.665949618736505,17.950633714445825,20.290957529204103,21.269838115236364,17.818155963799057,14.188052390549581,16.250093573170084,17.937720382184814,17.67511597062274,20.278392765765233,23.083396838918503,24.69524148195945,24.011933774833985,23.10025927344223,21.78140118430457,20.867658230880874,14.784343374068698,20.578165386225105,23.05213199156173,22.287650863754383,21.628394095295082,17.90309246613419,21.59242896648746
P10643,22.443432473076697,22.70914403747753,22.73918179628063,22.609509381222647,22.52600107325508,22.59802678798477,22.27711842152887,21.99951132495015,21.349480703746593,21.661254432003172,21.890484854871797,21.811667460347596,21.65757117756659,21.5539476019862,21.621246159321572,21.67471171586011,21.65352178851624,21.766113197441143,21.974497941538143,22.063668472827615,20.81866371673296,20.75202857052635,20.795526067414382,20.86792682102762,21.097163179519026,21.251363302319536,21.287308034137546,20.767261420800033,20.680239740161422,20.617003534402578,21.1298540507585,21.500682845715524,21.3018142977586,21.840906248104343,20.669460223256795,20.54926070009927,20.72647504500197,21.04310263497957,21.144983324610614,21.19767789042137,21.66269574479576,21.564386761187937,21.022009927976807,21.45477765756919,21.459361200925336,21.51438934950536,21.712143032090324,21.996383699605822,21.610533915739584,21.652344779316877,21.24524944922201,21.303696589769583,21.731357482301565,21.794116552725335,21.940875595393937,21.18488788552997,21.44985795047009,21.533245896303455,22.032350718788656,22.046711917278294,22.223499281321125,22.178844634209607,23.471840834731946,23.11493945779108,23.188010984154047,23.121364699081155,23.15376366446599,20.943063216599366,20.991496898362072,20.859123741166904,20.848492673136867,20.98912124837709,20.801525062637523,21.409359316985697,21.336988723363245,21.780083745904026,22.012334209977926,22.18469277259742,21.99983616730948,22.20801546120042,21.940982516700476,21.47707796897716,21.30034797497032,21.441655751033885,21.537117821405896,21.394991461053458,21.435938311470878,21.63770495474291,21.5102837159072,21.559445975002784,21.748502253547375,21.842714056171406,21.429356718009625,21.48043752274504,21.784340797847538,21.437430431429377,21.445810315859454,21.36989292410668,21.749406092412336,21.144750360256293,21.482222722954667,21.3861354328332,21.36062106762229,21.450203965311395,21.661148269996467,21.62672375782028,21.541057168286745,21.608415934901082,21.559761350980967,21.5300600539433,21.418669568521125,21.6155651620399,21.589512354378517,21.66666856868088,21.857839569068176,22.544068847968997,22.36959480499077,22.51333719757784,22.70848574122724,22.812692706864098,22.966425876902754,22.941586749774565,23.163415096545112,23.08186959076532,23.23422146953743,23.31729817085686,23.249022797769605,23.31618984881269,23.17544557518152,22.07512877700024,22.052959285119584,21.9249547898856,22.17547645346977,21.79761250095449,21.942575314146136,21.80427199172148,21.652299885678037,21.914901586365396,21.704953584761153,21.78433942764076,21.79223681142831,21.813655333809397,21.381491690264454,21.2146048875448,21.683287532403032,21.402625667850796,21.418951150729328,21.87328542671829,21.962631740731062,21.999919225256946,22.08893090249289,22.25844971903204,22.534331275014175,21.42378971124033,21.70375655883022,21.746839765903577,21.696449929864492,21.608350464692368,20.582369490141765,20.59150255472767,20.72855589149205,20.604369458643028,20.752308183453717,20.971952887077578,20.720503057816337,21.027782925615423,20.610611604547216,20.834323263667812,21.118528395425,20.914630230149978,21.404451056355796,21.27962108747164,21.329900425952832,21.441407980651206,21.389390634071983,21.38219485670029,21.75969209164147,21.47349133590218,21.9775639460114,21.429374712947027,21.64224130531939,21.489582543050545,21.751111907770095,21.70583763643285,21.796462709450662,21.456685572069084,21.767865852752273,21.634614167876435,21.69616539838516,21.723688160974525,21.315366472005746,21.28470986529119,21.6602304138433,21.926230315377516,22.288186949441148,23.08265551837273,22.813942821068256
